;nazwa stacji;rok;miesiac;dzien;temp,;wilgotnosc wzglêdna;prêdkosc wiatru;œrednie dobowe zachmurzenie ogolne
252200150;WARSZAWA-BIELANY;2020;9;2;14,1;95,3;2;6,3
252200150;WARSZAWA-BIELANY;2020;9;3;15;74,5;2,3;5,3
252200150;WARSZAWA-BIELANY;2020;9;4;16,6;73,3;2,7;6
252200150;WARSZAWA-BIELANY;2020;9;5;18,4;87,8;2;4,3
252200150;WARSZAWA-BIELANY;2020;9;6;15,5;81,5;1,3;5
252200150;WARSZAWA-BIELANY;2020;9;7;14,7;69;1,7;5
252200150;WARSZAWA-BIELANY;2020;9;8;15,4;68,8;3,3;4,3
252200150;WARSZAWA-BIELANY;2020;9;9;17,3;75,8;2,7;2,3
252200150;WARSZAWA-BIELANY;2020;9;10;15,9;71,8;2,3;4
252200150;WARSZAWA-BIELANY;2020;9;11;12,9;74,5;1;2
252200150;WARSZAWA-BIELANY;2020;9;12;16,3;71;1,7;0
252200150;WARSZAWA-BIELANY;2020;9;13;17,2;72,3;2,3;3
252200150;WARSZAWA-BIELANY;2020;9;14;19;72;2,7;1,7
252200150;WARSZAWA-BIELANY;2020;9;15;19,4;75,3;1,3;1,3
252200150;WARSZAWA-BIELANY;2020;9;16;21,1;72,8;2,3;3
252200150;WARSZAWA-BIELANY;2020;9;17;16;72,3;3;4,7
252200150;WARSZAWA-BIELANY;2020;9;18;11,5;68,8;2,3;1
252200150;WARSZAWA-BIELANY;2020;9;19;12;68,3;1,3;2
252200150;WARSZAWA-BIELANY;2020;9;20;11,9;75;1,3;3,3
252200150;WARSZAWA-BIELANY;2020;9;21;13,6;75,5;1,7;0
252200150;WARSZAWA-BIELANY;2020;9;22;16,9;73,8;1,7;0
252200150;WARSZAWA-BIELANY;2020;9;23;18,2;67,5;2;0,7
252200150;WARSZAWA-BIELANY;2020;9;24;17,9;78,5;1,3;4
252200150;WARSZAWA-BIELANY;2020;9;25;18,9;74,8;3,3;5
252200150;WARSZAWA-BIELANY;2020;9;26;18,8;79,8;3,7;8
252200150;WARSZAWA-BIELANY;2020;9;27;11,8;97;3,7;7,3
252200150;WARSZAWA-BIELANY;2020;9;28;11,1;86;2,3;3
252200150;WARSZAWA-BIELANY;2020;9;29;12,2;93;1,7;7,3
252200150;WARSZAWA-BIELANY;2020;9;30;13,1;88;2;8
252200150;WARSZAWA-BIELANY;2020;10;1;13,1;92,3;1,7;7,7
252200150;WARSZAWA-BIELANY;2020;10;2;13,6;90,3;3,7;7,3
252200150;WARSZAWA-BIELANY;2020;10;3;17,1;76,3;6;3
252200150;WARSZAWA-BIELANY;2020;10;4;17,6;69,3;2,7;3
252200150;WARSZAWA-BIELANY;2020;10;5;14,5;82,8;2,3;5,3
252200150;WARSZAWA-BIELANY;2020;10;6;13,2;78,8;2;1,3
252200150;WARSZAWA-BIELANY;2020;10;7;12,8;82,8;1,7;5,7
252200150;WARSZAWA-BIELANY;2020;10;8;10,5;92,3;1,7;5,3
252200150;WARSZAWA-BIELANY;2020;10;9;11,7;88;2,3;4,7
252200150;WARSZAWA-BIELANY;2020;10;10;14,1;87;2,3;8
252200150;WARSZAWA-BIELANY;2020;10;11;9,5;85,8;1;5,7
252200150;WARSZAWA-BIELANY;2020;10;12;7,2;93,5;1,7;8
252200150;WARSZAWA-BIELANY;2020;10;13;7,1;97,5;2,7;8
252200150;WARSZAWA-BIELANY;2020;10;14;7,7;92;3,3;8
252200150;WARSZAWA-BIELANY;2020;10;15;7,4;88,3;1;7,3
252200150;WARSZAWA-BIELANY;2020;10;16;6,1;97,3;1,3;8
252200150;WARSZAWA-BIELANY;2020;10;17;6,5;97,3;1,7;8
252200150;WARSZAWA-BIELANY;2020;10;18;7,1;90,3;4,3;8
252200150;WARSZAWA-BIELANY;2020;10;19;7;87,3;3,3;4
252200150;WARSZAWA-BIELANY;2020;10;20;7,3;82,8;2;5
252200150;WARSZAWA-BIELANY;2020;10;21;10,5;76,5;2,7;7,3
252200150;WARSZAWA-BIELANY;2020;10;22;14;73,8;2,7;3,7
252200150;WARSZAWA-BIELANY;2020;10;23;13,2;84,3;1,7;8
252200150;WARSZAWA-BIELANY;2020;10;24;13,1;89,3;3,3;3,7
252200150;WARSZAWA-BIELANY;2020;10;25;9,2;92,3;2,7;1,3
252200150;WARSZAWA-BIELANY;2020;10;26;12,9;86,3;2,3;7,3
252200150;WARSZAWA-BIELANY;2020;10;27;13,8;82,5;1,3;7
252200150;WARSZAWA-BIELANY;2020;10;28;10,5;90,8;1,7;3,3
252200150;WARSZAWA-BIELANY;2020;10;29;11,3;81,3;2;7
252200150;WARSZAWA-BIELANY;2020;10;30;8,7;83,3;2,3;6,3
252200150;WARSZAWA-BIELANY;2020;10;31;5,7;96,3;1,3;5
252200150;WARSZAWA-BIELANY;2020;11;1;5,6;91,5;2,3;2
252200150;WARSZAWA-BIELANY;2020;11;2;9,4;95,8;2;8
252200150;WARSZAWA-BIELANY;2020;11;3;12,8;95,8;2,3;4,3
252200150;WARSZAWA-BIELANY;2020;11;4;8,5;95,5;2;5,7
252200150;WARSZAWA-BIELANY;2020;11;5;6,3;88,3;3,3;3,3
252200150;WARSZAWA-BIELANY;2020;11;6;8,4;96;3,3;7,7
252200150;WARSZAWA-BIELANY;2020;11;7;8,6;93,8;1,7;8
252200150;WARSZAWA-BIELANY;2020;11;8;6,7;91,5;1;7,3
252200150;WARSZAWA-BIELANY;2020;11;9;7,1;80,5;1,7;7,7
252200150;WARSZAWA-BIELANY;2020;11;10;6,9;72,5;2,7;8
252200150;WARSZAWA-BIELANY;2020;11;11;6,6;76,8;1,3;8
252200150;WARSZAWA-BIELANY;2020;11;12;5,8;86,5;2,7;8
252200150;WARSZAWA-BIELANY;2020;11;13;6,4;85;2;8
252200150;WARSZAWA-BIELANY;2020;11;14;6,8;91,3;1,3;6,7
252200150;WARSZAWA-BIELANY;2020;11;15;9,2;88,8;1,7;4,7
252200150;WARSZAWA-BIELANY;2020;11;16;6,6;91,8;2,3;6
252200150;WARSZAWA-BIELANY;2020;11;17;8,3;88,5;2;4,7
252200150;WARSZAWA-BIELANY;2020;11;18;8,9;94,5;2,3;5,3
252200150;WARSZAWA-BIELANY;2020;11;19;8,4;83,8;3,7;5
252200150;WARSZAWA-BIELANY;2020;11;20;3,8;84,8;2,7;3
252200150;WARSZAWA-BIELANY;2020;11;21;1,2;92;2;8
252200150;WARSZAWA-BIELANY;2020;11;22;4,6;78;4,3;7,3
252200150;WARSZAWA-BIELANY;2020;11;23;6,5;85;4,3;6,7
252200150;WARSZAWA-BIELANY;2020;11;24;5,8;84;3,3;6,3
252200150;WARSZAWA-BIELANY;2020;11;25;2,8;85;1,3;1,7
252200150;WARSZAWA-BIELANY;2020;11;26;1,1;86,3;3,3;5,3
252200150;WARSZAWA-BIELANY;2020;11;27;5,1;91,3;2,7;7
252200150;WARSZAWA-BIELANY;2020;11;28;2,5;91;2,3;7,7
252200150;WARSZAWA-BIELANY;2020;11;29;0,8;88;2;7
252200150;WARSZAWA-BIELANY;2020;11;30;0,7;87,8;2,7;7
252200150;WARSZAWA-BIELANY;2020;12;1;-0,4;84,8;3;2
252200150;WARSZAWA-BIELANY;2020;12;2;-1,8;82,5;3,3;6,7
252200150;WARSZAWA-BIELANY;2020;12;3;-0,3;83;4;4,7
252200150;WARSZAWA-BIELANY;2020;12;4;2,7;82,3;5;3,7
252200150;WARSZAWA-BIELANY;2020;12;5;7,4;76,5;5;1,7
252200150;WARSZAWA-BIELANY;2020;12;6;5,5;84;6;8
252200150;WARSZAWA-BIELANY;2020;12;7;1,2;80,5;7;3,7
252200150;WARSZAWA-BIELANY;2020;12;8;-0,9;79,3;6,3;8
252200150;WARSZAWA-BIELANY;2020;12;9;-1,6;82,3;5,7;8
252200150;WARSZAWA-BIELANY;2020;12;10;-1,1;83,3;4;8
252200150;WARSZAWA-BIELANY;2020;12;11;1,4;96;2,7;8
252200150;WARSZAWA-BIELANY;2020;12;12;2,2;95;4,7;8
252200150;WARSZAWA-BIELANY;2020;12;13;1,5;94,5;2,3;8
252200150;WARSZAWA-BIELANY;2020;12;14;1,4;91,8;1,3;7,7
252200150;WARSZAWA-BIELANY;2020;12;15;1,3;93,3;3,3;7,7
252200150;WARSZAWA-BIELANY;2020;12;16;3,3;90,5;2;8
252200150;WARSZAWA-BIELANY;2020;12;17;4,9;92,8;3;8
252200150;WARSZAWA-BIELANY;2020;12;18;4,6;94;2,7;7,3
252200150;WARSZAWA-BIELANY;2020;12;19;1,8;97;2;8
252200150;WARSZAWA-BIELANY;2020;12;20;2;98;2;8
252200150;WARSZAWA-BIELANY;2020;12;21;2,3;91,5;3;8
252200150;WARSZAWA-BIELANY;2020;12;22;4;91,5;3,3;8
252200150;WARSZAWA-BIELANY;2020;12;23;4,8;87;2,3;3,7
252200150;WARSZAWA-BIELANY;2020;12;24;6,4;90,8;3,3;7,3
252200150;WARSZAWA-BIELANY;2020;12;25;3,8;87;3;8
252200150;WARSZAWA-BIELANY;2020;12;26;1,1;86;3;7
252200150;WARSZAWA-BIELANY;2020;12;27;-0,8;76,3;5;1
252200150;WARSZAWA-BIELANY;2020;12;28;4;82;5,7;7,3
252200150;WARSZAWA-BIELANY;2020;12;29;6;79,3;3,7;5,3
252200150;WARSZAWA-BIELANY;2020;12;30;4,4;92,5;1,3;8
252200150;WARSZAWA-BIELANY;2020;12;31;1,4;99,5;1,3;8
252200150;WARSZAWA-BIELANY;2021;1;1;0,2;92,8;1,3;8
252200150;WARSZAWA-BIELANY;2021;1;2;0,8;89,5;1,7;8
252200150;WARSZAWA-BIELANY;2021;1;3;1,9;95,8;3,3;8
252200150;WARSZAWA-BIELANY;2021;1;4;2,6;93,5;2,7;8
252200150;WARSZAWA-BIELANY;2021;1;5;3,2;95,8;3,7;8
252200150;WARSZAWA-BIELANY;2021;1;6;2;93,8;2;7,7
252200150;WARSZAWA-BIELANY;2021;1;7;1,4;94;2,7;8
252200150;WARSZAWA-BIELANY;2021;1;8;0,9;89,5;2,3;8
252200150;WARSZAWA-BIELANY;2021;1;9;0,2;95;2,7;8
252200150;WARSZAWA-BIELANY;2021;1;10;0,5;94;1,3;8
252200150;WARSZAWA-BIELANY;2021;1;11;0,1;88,3;2,7;1,7
252200150;WARSZAWA-BIELANY;2021;1;12;-1,2;84;2,3;7,3
252200150;WARSZAWA-BIELANY;2021;1;13;-0,1;83,5;2,3;7,7
252200150;WARSZAWA-BIELANY;2021;1;14;-1,7;90;2;8
252200150;WARSZAWA-BIELANY;2021;1;15;-5,6;79,8;2,7;5
252200150;WARSZAWA-BIELANY;2021;1;16;-7,5;91,8;2,7;6,3
252200150;WARSZAWA-BIELANY;2021;1;17;-11;74;1;5
252200150;WARSZAWA-BIELANY;2021;1;18;-15;95;1;0
252200150;WARSZAWA-BIELANY;2021;1;19;-9;89,8;2,7;8
252200150;WARSZAWA-BIELANY;2021;1;20;0,3;93;2,3;5,3
252200150;WARSZAWA-BIELANY;2021;1;21;3,4;88,3;3;3,3
252200150;WARSZAWA-BIELANY;2021;1;22;4,1;82,5;3;4,7
252200150;WARSZAWA-BIELANY;2021;1;23;4,6;87,5;3,7;8
252200150;WARSZAWA-BIELANY;2021;1;24;2,5;95,5;1,3;8
252200150;WARSZAWA-BIELANY;2021;1;25;0,9;91,3;2,3;8
252200150;WARSZAWA-BIELANY;2021;1;26;0,9;85,3;4,3;8
252200150;WARSZAWA-BIELANY;2021;1;27;0,8;81;3,3;7,7
252200150;WARSZAWA-BIELANY;2021;1;28;0,5;77,8;2,3;7,3
252200150;WARSZAWA-BIELANY;2021;1;29;-1,4;85,8;3,3;7,7
252200150;WARSZAWA-BIELANY;2021;1;30;-1,9;92,3;2;8
252200150;WARSZAWA-BIELANY;2021;1;31;-4,9;85;2,7;2,3
252200150;WARSZAWA-BIELANY;2021;2;1;-6,6;87;2;2,7
252200150;WARSZAWA-BIELANY;2021;2;2;-1,2;89,8;2,3;7,7
252200150;WARSZAWA-BIELANY;2021;2;3;3;95,8;1;7,3
252200150;WARSZAWA-BIELANY;2021;2;4;0,6;89;2;7,3
252200150;WARSZAWA-BIELANY;2021;2;5;-4;83;1;2
252200150;WARSZAWA-BIELANY;2021;2;6;-6,1;81,5;2,3;1,3
252200150;WARSZAWA-BIELANY;2021;2;7;-9,9;77,8;4,3;8
252200150;WARSZAWA-BIELANY;2021;2;8;-9,3;88,8;4,3;8
252200150;WARSZAWA-BIELANY;2021;2;9;-6,4;93,5;0,7;8
252200150;WARSZAWA-BIELANY;2021;2;10;-7,1;86;1,3;8
252200150;WARSZAWA-BIELANY;2021;2;11;-11,1;83,8;3;5
252200150;WARSZAWA-BIELANY;2021;2;12;-11;82,8;2,7;1,7
252200150;WARSZAWA-BIELANY;2021;2;13;-5,2;87,5;3;7
252200150;WARSZAWA-BIELANY;2021;2;14;-2,4;79;3,7;5,7
252200150;WARSZAWA-BIELANY;2021;2;15;-2,9;90,5;2,7;8
252200150;WARSZAWA-BIELANY;2021;2;16;-4,1;81,8;3;4,7
252200150;WARSZAWA-BIELANY;2021;2;17;-1,3;95,3;2;8
252200150;WARSZAWA-BIELANY;2021;2;18;-7,2;81,8;3;0
252200150;WARSZAWA-BIELANY;2021;2;19;-3,4;88,8;2,3;5,3
252200150;WARSZAWA-BIELANY;2021;2;20;3,7;90,3;1,7;3,7
252200150;WARSZAWA-BIELANY;2021;2;21;3,3;84,5;2;1,7
252200150;WARSZAWA-BIELANY;2021;2;22;4,8;80;2;0
252200150;WARSZAWA-BIELANY;2021;2;23;4,5;90,5;2,3;5
252200150;WARSZAWA-BIELANY;2021;2;24;9,5;78,8;2,3;2
252200150;WARSZAWA-BIELANY;2021;2;25;10,7;74;1,7;0,7
252200150;WARSZAWA-BIELANY;2021;2;26;7;89,5;3;6,7
252200150;WARSZAWA-BIELANY;2021;2;27;5,4;76,3;3,7;3,7
252200150;WARSZAWA-BIELANY;2021;2;28;2,5;88,5;3,3;6,7
252200150;WARSZAWA-BIELANY;2021;3;1;3,1;91;2,7;8
252200150;WARSZAWA-BIELANY;2021;3;2;4,5;87,5;3;3,3
252200150;WARSZAWA-BIELANY;2021;3;3;2,5;91,5;1,3;5,3
252200150;WARSZAWA-BIELANY;2021;3;4;3,8;81;3;6,7
252200150;WARSZAWA-BIELANY;2021;3;5;0,3;80,5;2,3;3,3
252200150;WARSZAWA-BIELANY;2021;3;6;0,2;78,5;3,7;3,7
252200150;WARSZAWA-BIELANY;2021;3;7;2,4;77,8;6;8
252200150;WARSZAWA-BIELANY;2021;3;8;-0,2;82,3;2,3;2,7
252200150;WARSZAWA-BIELANY;2021;3;9;-2,2;68,3;1,3;2,7
252200150;WARSZAWA-BIELANY;2021;3;10;-1,1;77,8;1,7;3
252200150;WARSZAWA-BIELANY;2021;3;11;-0,4;87,5;4,3;5,3
252200150;WARSZAWA-BIELANY;2021;3;12;4,5;84,8;3,7;7,3
252200150;WARSZAWA-BIELANY;2021;3;13;5,9;65,8;4,3;7
252200150;WARSZAWA-BIELANY;2021;3;14;6,3;71;3;4,3
252200150;WARSZAWA-BIELANY;2021;3;15;4,1;78;2,7;6,7
252200150;WARSZAWA-BIELANY;2021;3;16;3,4;84,3;1,3;5,3
252200150;WARSZAWA-BIELANY;2021;3;17;1,4;86,5;2;7,3
252200150;WARSZAWA-BIELANY;2021;3;18;0,6;73;2,7;6,3
252200150;WARSZAWA-BIELANY;2021;3;19;-0,9;88,8;2;7,3
252200150;WARSZAWA-BIELANY;2021;3;20;-2;70,5;2,3;4,3
252200150;WARSZAWA-BIELANY;2021;3;21;-0,2;95,3;3,3;8
252200150;WARSZAWA-BIELANY;2021;3;22;2,1;78,3;2;6
252200150;WARSZAWA-BIELANY;2021;3;23;5,7;64,5;2,7;8
252200150;WARSZAWA-BIELANY;2021;3;24;5,6;76,3;1,7;8
252200150;WARSZAWA-BIELANY;2021;3;25;6,8;71,5;1;4,3
252200150;WARSZAWA-BIELANY;2021;3;26;8;64;2,3;4,7
252200150;WARSZAWA-BIELANY;2021;3;27;10,2;66,3;4,3;5,7
252200150;WARSZAWA-BIELANY;2021;3;28;5,5;74;3,3;4,3
252200150;WARSZAWA-BIELANY;2021;3;29;7,8;81,3;2;8
252200150;WARSZAWA-BIELANY;2021;3;30;11,3;88,5;2;8
252200150;WARSZAWA-BIELANY;2021;3;31;13,5;73,8;2,3;1,7
252200150;WARSZAWA-BIELANY;2021;4;1;13,3;64,3;2,7;6
252200150;WARSZAWA-BIELANY;2021;4;2;6;68,3;2,7;4,7
252200150;WARSZAWA-BIELANY;2021;4;3;5;77,5;2,7;6
252200150;WARSZAWA-BIELANY;2021;4;4;4,1;69,5;2,7;5
252200150;WARSZAWA-BIELANY;2021;4;5;5,1;65;4;6
252200150;WARSZAWA-BIELANY;2021;4;6;2,5;69,5;3,3;7
252200150;WARSZAWA-BIELANY;2021;4;7;1,6;80,3;3,3;4
252200150;WARSZAWA-BIELANY;2021;4;8;3,7;82,3;4;6,7
252200150;WARSZAWA-BIELANY;2021;4;9;6,5;57;3;1,7
252200150;WARSZAWA-BIELANY;2021;4;10;10,2;50,8;1,7;6
252200150;WARSZAWA-BIELANY;2021;4;11;13,7;47,5;3,7;3,7
252200150;WARSZAWA-BIELANY;2021;4;12;13,2;58,8;3,3;5,7
252200150;WARSZAWA-BIELANY;2021;4;13;4,9;87;2,3;7,3
252200150;WARSZAWA-BIELANY;2021;4;14;2,8;90;2,7;8
252200150;WARSZAWA-BIELANY;2021;4;15;4,1;96,3;2;8
252200150;WARSZAWA-BIELANY;2021;4;16;5,4;94;1,3;8
252200150;WARSZAWA-BIELANY;2021;4;17;7,7;94,8;1;6
252200150;WARSZAWA-BIELANY;2021;4;18;9,3;83;1,3;5,7
252200150;WARSZAWA-BIELANY;2021;4;19;12;67,5;2,7;1,7
252200150;WARSZAWA-BIELANY;2021;4;20;11;65;1,3;4
252200150;WARSZAWA-BIELANY;2021;4;21;12,5;63,5;3,3;4,7
252200150;WARSZAWA-BIELANY;2021;4;22;7,6;71,5;4;5,7
252200150;WARSZAWA-BIELANY;2021;4;23;5,6;75,3;3;5,7
252200150;WARSZAWA-BIELANY;2021;4;24;6;57,8;3,3;4
252200150;WARSZAWA-BIELANY;2021;4;25;5,5;44;2,3;2,7
252200150;WARSZAWA-BIELANY;2021;4;26;3,6;66,5;2,3;1,3
252200150;WARSZAWA-BIELANY;2021;4;27;5,2;56,3;1,3;2
252200150;WARSZAWA-BIELANY;2021;4;28;8,6;55,5;2,7;0,7
252200150;WARSZAWA-BIELANY;2021;4;29;12,8;53,5;2,3;6,7
252200150;WARSZAWA-BIELANY;2021;4;30;12,3;64,3;3,7;2
252200150;WARSZAWA-BIELANY;2021;5;1;8,1;90,8;2;8
252200150;WARSZAWA-BIELANY;2021;5;2;8,8;90,8;4,3;8
252200150;WARSZAWA-BIELANY;2021;5;3;6,5;71,8;4,3;6,7
252200150;WARSZAWA-BIELANY;2021;5;4;10,5;54,3;3,3;5
252200150;WARSZAWA-BIELANY;2021;5;5;11,6;75,5;3;6,7
252200150;WARSZAWA-BIELANY;2021;5;6;9,1;58;4,7;2,7
252200150;WARSZAWA-BIELANY;2021;5;7;7,1;89,8;2,3;6,7
252200150;WARSZAWA-BIELANY;2021;5;8;6,8;77;3,3;5
252200150;WARSZAWA-BIELANY;2021;5;9;12,8;48;3;2,3
252200150;WARSZAWA-BIELANY;2021;5;10;18,2;44,3;4;1
252200150;WARSZAWA-BIELANY;2021;5;11;20,2;44;5,7;1,7
252200150;WARSZAWA-BIELANY;2021;5;12;20,3;40;5,3;0,7
252200150;WARSZAWA-BIELANY;2021;5;13;16,3;47,8;2,3;0,3
252200150;WARSZAWA-BIELANY;2021;5;14;15,4;77,5;1,7;6
252200150;WARSZAWA-BIELANY;2021;5;15;15;62,8;2,7;6
252200150;WARSZAWA-BIELANY;2021;5;16;14,2;83,8;1,7;7,7
252200150;WARSZAWA-BIELANY;2021;5;17;15,3;69,3;2,3;3,7
252200150;WARSZAWA-BIELANY;2021;5;18;14,1;80,5;3;7
252200150;WARSZAWA-BIELANY;2021;5;19;11,9;87,5;2,3;6,7
252200150;WARSZAWA-BIELANY;2021;5;20;12,5;66,3;2,3;3,7
252200150;WARSZAWA-BIELANY;2021;5;21;14,6;61,8;3;5,7
252200150;WARSZAWA-BIELANY;2021;5;22;12,9;79,8;2;6
252200150;WARSZAWA-BIELANY;2021;5;23;13,8;60,8;3;5
252200150;WARSZAWA-BIELANY;2021;5;24;14,6;61;2;4,7
252200150;WARSZAWA-BIELANY;2021;5;25;13,8;84,5;3;7,3
252200150;WARSZAWA-BIELANY;2021;5;26;14;62,3;3,3;3,3
252200150;WARSZAWA-BIELANY;2021;5;27;14,4;62,5;3,3;3,7
252200150;WARSZAWA-BIELANY;2021;5;28;13,3;70;2,7;5
252200150;WARSZAWA-BIELANY;2021;5;29;12,8;70,3;1,3;4,3
252200150;WARSZAWA-BIELANY;2021;5;30;13,3;69;2;6,3
252200150;WARSZAWA-BIELANY;2021;5;31;13,3;61,8;2;3,3
252200150;WARSZAWA-BIELANY;2021;6;1;14,7;71,8;2;7,7
252200150;WARSZAWA-BIELANY;2021;6;2;15,2;54,8;2;4,3
252200150;WARSZAWA-BIELANY;2021;6;3;17,9;51,3;1,7;3,3
252200150;WARSZAWA-BIELANY;2021;6;4;19;49;1,3;3,3
252200150;WARSZAWA-BIELANY;2021;6;5;18,3;72;1,3;4
252200150;WARSZAWA-BIELANY;2021;6;6;18,9;68;1,3;2,3
252200150;WARSZAWA-BIELANY;2021;6;7;19,9;51,3;2,7;1,7
252200150;WARSZAWA-BIELANY;2021;6;8;20,1;66,8;1,7;2,7
252200150;WARSZAWA-BIELANY;2021;6;9;20;55,3;2;2
252200150;WARSZAWA-BIELANY;2021;6;10;19,2;58;1,3;2,3
252200150;WARSZAWA-BIELANY;2021;6;11;18,6;65,3;1,7;4,3
252200150;WARSZAWA-BIELANY;2021;6;12;18,5;71,5;2;6,7
252200150;WARSZAWA-BIELANY;2021;6;13;14,3;79,3;3;4
252200150;WARSZAWA-BIELANY;2021;6;14;16,8;60,3;2;1,3
252200150;WARSZAWA-BIELANY;2021;6;15;19,3;56,3;1,7;5,7
252200150;WARSZAWA-BIELANY;2021;6;16;18,9;67;1,3;1
252200150;WARSZAWA-BIELANY;2021;6;17;21,3;46,5;2,7;0
252200150;WARSZAWA-BIELANY;2021;6;18;24,2;49;3,3;0
252200150;WARSZAWA-BIELANY;2021;6;19;25,7;54,3;2,7;1
252200150;WARSZAWA-BIELANY;2021;6;20;25,7;53;3,3;1
252200150;WARSZAWA-BIELANY;2021;6;21;26,3;54,5;3,7;0
252200150;WARSZAWA-BIELANY;2021;6;22;25,4;68,5;2,7;3,7
252200150;WARSZAWA-BIELANY;2021;6;23;23,6;76,3;2,7;2,7
252200150;WARSZAWA-BIELANY;2021;6;24;22,9;77,8;0,7;5
252200150;WARSZAWA-BIELANY;2021;6;25;20,9;86;1,7;5,7
252200150;WARSZAWA-BIELANY;2021;6;26;20,9;71,5;1,7;6
252200150;WARSZAWA-BIELANY;2021;6;27;20,6;59;2,3;1
252200150;WARSZAWA-BIELANY;2021;6;28;21;61,3;1,7;2
252200150;WARSZAWA-BIELANY;2021;6;29;23,4;53,5;2,3;2,3
252200150;WARSZAWA-BIELANY;2021;6;30;22,9;69,5;2,7;5,7
252200150;WARSZAWA-BIELANY;2021;7;1;21,3;64,8;1,7;6,7
252200150;WARSZAWA-BIELANY;2021;7;2;19,1;84,3;2;8
252200150;WARSZAWA-BIELANY;2021;7;3;18,9;90,8;2,7;7,3
252200150;WARSZAWA-BIELANY;2021;7;4;19,9;85,3;2,3;7,7
252200150;WARSZAWA-BIELANY;2021;7;5;21,3;81,3;1,3;5,7
252200150;WARSZAWA-BIELANY;2021;7;6;23,6;61;1,3;0,7
252200150;WARSZAWA-BIELANY;2021;7;7;26;60;2,7;1,7
252200150;WARSZAWA-BIELANY;2021;7;8;23,3;85,8;1;5
252200150;WARSZAWA-BIELANY;2021;7;9;23,5;82,3;2,3;4,3
252200150;WARSZAWA-BIELANY;2021;7;10;18,8;77;2,7;5,3
252200150;WARSZAWA-BIELANY;2021;7;11;21,2;73,3;1,7;2
252200150;WARSZAWA-BIELANY;2021;7;12;22,5;80;3;4,3
252200150;WARSZAWA-BIELANY;2021;7;13;22,3;88,3;1,3;3
252200150;WARSZAWA-BIELANY;2021;7;14;26,1;74,8;1,7;5,3
252200150;WARSZAWA-BIELANY;2021;7;15;23,7;77,5;1;4,7
252200150;WARSZAWA-BIELANY;2021;7;16;22,7;81,5;1,7;4,3
252200150;WARSZAWA-BIELANY;2021;7;17;24,3;76,5;1,3;3,7
252200150;WARSZAWA-BIELANY;2021;7;18;23,8;74;1,3;5
252200150;WARSZAWA-BIELANY;2021;7;19;20,3;67,5;2;4
252200150;WARSZAWA-BIELANY;2021;7;20;19,4;71,3;1,3;2,7
252200150;WARSZAWA-BIELANY;2021;7;21;19,6;66,3;1,7;2,7
252200150;WARSZAWA-BIELANY;2021;7;22;19,4;69;1;6,3
252200150;WARSZAWA-BIELANY;2021;7;23;20,6;67,5;1,3;6,3
252200150;WARSZAWA-BIELANY;2021;7;24;20,9;67,8;1,7;2,3
252200150;WARSZAWA-BIELANY;2021;7;25;23,8;57;3,3;4
252200150;WARSZAWA-BIELANY;2021;7;26;22,5;73,8;2,7;6,7
252200150;WARSZAWA-BIELANY;2021;7;27;23,5;76,8;2;3
252200150;WARSZAWA-BIELANY;2021;7;28;25,1;55,5;2;5,7
252200150;WARSZAWA-BIELANY;2021;7;29;22,2;68,3;2,7;2,3
252200150;WARSZAWA-BIELANY;2021;7;30;21,7;57,8;2,7;3,3
252200150;WARSZAWA-BIELANY;2021;7;31;22,3;63,8;2;3,3
252200150;WARSZAWA-BIELANY;2021;8;1;19,6;67,3;1,3;5,3
252200150;WARSZAWA-BIELANY;2021;8;2;18;80,5;3,7;6,3
252200150;WARSZAWA-BIELANY;2021;8;3;18,4;62,5;3;1,7
252200150;WARSZAWA-BIELANY;2021;8;4;17,4;88;1,3;7,3
252200150;WARSZAWA-BIELANY;2021;8;5;15,6;93;2;7,7
252200150;WARSZAWA-BIELANY;2021;8;6;14,1;98,5;2,7;8
252200150;WARSZAWA-BIELANY;2021;8;7;18,4;74,5;2,3;3
252200150;WARSZAWA-BIELANY;2021;8;8;19,4;84,5;2;5,3
252200150;WARSZAWA-BIELANY;2021;8;9;19,9;72;2,3;1,3
252200150;WARSZAWA-BIELANY;2021;8;10;19,2;71,8;2;5,7
252200150;WARSZAWA-BIELANY;2021;8;11;17,8;83;2,3;5,3
252200150;WARSZAWA-BIELANY;2021;8;12;18,2;70;1,7;1
252200150;WARSZAWA-BIELANY;2021;8;13;20,7;59;1,7;2
252200150;WARSZAWA-BIELANY;2021;8;14;22,5;69,3;2;3
252200150;WARSZAWA-BIELANY;2021;8;15;22,2;63;1,3;3,3
252200150;WARSZAWA-BIELANY;2021;8;16;21,6;77,8;3;5,3
252200150;WARSZAWA-BIELANY;2021;8;17;16,2;81,5;4;6,3
252200150;WARSZAWA-BIELANY;2021;8;18;16,7;65,5;4;4
252200150;WARSZAWA-BIELANY;2021;8;19;18,1;71,5;3,3;6,7
252200150;WARSZAWA-BIELANY;2021;8;20;18,1;77,3;3,7;5,7
252200150;WARSZAWA-BIELANY;2021;8;21;17,2;83,5;2,3;4
252200150;WARSZAWA-BIELANY;2021;8;22;17,3;82,3;1,7;5,7
252200150;WARSZAWA-BIELANY;2021;8;23;16,7;87,5;3,7;8
252200150;WARSZAWA-BIELANY;2021;8;24;13,6;84,8;2,3;8
